gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Recency,Frequency,Monetary,Segment,churn_prob,Risk,Value,Action
Female,0,Yes,Yes,71,1,1,Fiber optic,1,1,1,1,0,0,One year,Yes,Credit card (automatic),95.15,6770.85,0,71,6,6770.85,1,0.3185829310963368,Medium Risk,High Value,Engage: Notifications + feature updates
Female,1,No,No,23,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Mailed check,79.35,1835.3,0,23,3,1835.3,3,0.29547745206160264,Medium Risk,Low Value,General engagement
Male,0,Yes,No,17,1,0,Fiber optic,0,0,1,0,1,1,One year,Yes,Bank transfer (automatic),96.65,1588.25,0,17,4,1588.25,3,0.38569538863652253,Medium Risk,Low Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,75.5,75.5,0,1,5,75.5,3,0.19105587881772315,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,12,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.7,258.35,0,12,1,258.35,2,0.07659312109726693,Low Risk,Low Value,General engagement
Female,0,Yes,No,72,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.5,1502.25,0,72,1,1502.25,0,0.07094178628140403,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.2,19.2,0,1,1,19.2,2,0.20049318803807473,Medium Risk,Low Value,General engagement
Male,1,Yes,No,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,No,Bank transfer (automatic),98.35,6929.4,0,72,5,6929.4,1,0.1411470202669474,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,Yes,Yes,60,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,0,60,2,4453.3,0,0.2957567295063501,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,61,0,0,DSL,0,1,1,1,1,0,Two year,No,Credit card (automatic),51.35,3244.4,0,61,4,3244.4,0,0.056232211967151266,Low Risk,Medium Value,General engagement
Female,0,Yes,No,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.65,323.45,0,6,1,323.45,2,0.16890083749267937,Low Risk,Low Value,General engagement
Male,1,Yes,No,32,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,No,Electronic check,85.3,2661.1,1,32,3,2661.1,3,0.2883514072431822,Medium Risk,Medium Value,General engagement
Female,0,No,Yes,31,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,1,31,3,2697.4,3,0.28988373455385097,Medium Risk,Medium Value,General engagement
Male,0,No,No,19,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,1,19,2,1424.5,2,0.27871215369112856,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,72,1,0,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.3,1401.15,0,72,1,1401.15,0,0.07588178727856096,Low Risk,Low Value,General engagement
Female,0,No,No,32,1,1,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,54.2,1739.6,0,32,3,1739.6,3,0.18052328343195445,Low Risk,Low Value,General engagement
Male,0,Yes,No,65,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,90.65,5931.0,0,65,4,5931.0,1,0.2974936070660583,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,Yes,45,0,0,DSL,1,0,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),50.9,2333.85,0,45,3,2333.85,0,0.16561964280746266,Low Risk,Medium Value,General engagement
Male,0,No,No,42,1,1,No,0,0,0,0,0,0,One year,No,Electronic check,25.05,949.85,0,42,2,949.85,0,0.22162343521062652,Medium Risk,Low Value,General engagement
Male,0,No,No,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.85,572.45,0,8,2,572.45,2,0.3115144060964449,Medium Risk,Low Value,General engagement
Male,0,No,Yes,32,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,20.5,696.8,0,32,1,696.8,2,0.07848406782660128,Low Risk,Low Value,General engagement
Female,1,Yes,No,22,1,1,DSL,1,1,0,1,0,0,Month-to-month,Yes,Mailed check,63.55,1381.8,0,22,5,1381.8,3,0.21070266745171298,Medium Risk,Low Value,General engagement
Male,1,Yes,No,57,0,0,DSL,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,44.85,2572.95,1,57,2,2572.95,0,0.22442264763332967,Medium Risk,Medium Value,General engagement
Male,0,No,No,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,No,Electronic check,47.95,47.95,0,1,2,47.95,2,0.18479718112307744,Low Risk,Low Value,General engagement
Male,1,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.1,45.1,1,1,1,45.1,2,0.226132886845658,Medium Risk,Low Value,General engagement
Female,0,Yes,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,45.0,45.0,0,1,1,45.0,2,0.22519057913943918,Medium Risk,Low Value,General engagement
Male,0,No,No,24,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,96.0,2122.45,1,24,4,2122.45,3,0.34550282967031015,Medium Risk,Medium Value,General engagement
Male,0,No,No,1,1,0,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),20.05,20.05,1,1,1,20.05,2,0.21988270532724508,Medium Risk,Low Value,General engagement
Male,1,No,No,54,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,90.05,4931.8,0,54,4,4931.8,1,0.3153424156027879,Medium Risk,Medium Value,General engagement
Female,0,No,No,4,1,1,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),25.3,116.95,0,4,2,116.95,2,0.062372905067600876,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,No,Bank transfer (automatic),108.65,6937.95,1,65,7,6937.95,1,0.13937410719816107,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,No,56,1,1,No,0,0,0,0,0,0,One year,No,Electronic check,24.3,1261.7,0,56,2,1261.7,0,0.19580706091227132,Low Risk,Low Value,General engagement
Male,0,No,No,45,1,0,DSL,1,0,1,0,1,1,Month-to-month,Yes,Electronic check,75.95,3273.8,0,45,5,3273.8,3,0.1620953628458728,Low Risk,Medium Value,General engagement
Female,0,Yes,Yes,71,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.7,1415.85,0,71,1,1415.85,0,0.07287613522488494,Low Risk,Low Value,General engagement
Male,0,Yes,No,59,1,0,DSL,1,1,1,0,1,0,One year,No,Credit card (automatic),66.4,3958.2,0,59,5,3958.2,1,0.21257267187593878,Medium Risk,Medium Value,General engagement
Male,0,No,No,69,0,0,DSL,0,1,1,0,0,0,One year,Yes,Bank transfer (automatic),35.75,2492.25,0,69,2,2492.25,0,0.20385348766152517,Medium Risk,Medium Value,General engagement
Male,0,No,No,19,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,18.8,279.2,0,19,1,279.2,2,0.15749690128140728,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,55,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.4,1083.0,0,55,1,1083.0,0,0.07287613522488494,Low Risk,Low Value,General engagement
Female,0,No,No,38,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,19.3,755.5,0,38,1,755.5,0,0.16052085254871476,Low Risk,Low Value,General engagement
Male,0,No,No,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,45.55,402.6,1,10,1,402.6,2,0.16670944521990072,Low Risk,Low Value,General engagement
Female,1,Yes,No,47,1,1,DSL,1,1,1,0,0,0,Month-to-month,Yes,Credit card (automatic),67.45,3252.0,0,47,5,3252.0,3,0.18551422408148407,Low Risk,Medium Value,General engagement
Female,0,Yes,No,2,0,0,DSL,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,35.1,68.75,1,2,1,68.75,2,0.18956405840024715,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),46.2,46.2,1,1,1,46.2,2,0.21104603703061223,Medium Risk,Low Value,General engagement
Female,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.15,45.15,1,1,1,45.15,2,0.21067545488362036,Medium Risk,Low Value,General engagement
Male,1,No,No,1,0,0,DSL,0,1,1,0,0,1,Month-to-month,Yes,Electronic check,43.3,43.3,1,1,3,43.3,2,0.22085576557993947,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,46,1,0,No,0,0,0,0,0,0,Two year,Yes,Mailed check,20.1,936.85,0,46,1,936.85,0,0.07659312109726693,Low Risk,Low Value,General engagement
Female,1,No,No,38,1,0,DSL,1,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,1,38,3,2250.65,0,0.2033559306408612,Medium Risk,Medium Value,General engagement
Female,0,Yes,No,65,1,0,DSL,1,0,1,1,0,0,Two year,No,Credit card (automatic),58.9,3857.1,0,65,4,3857.1,1,0.059993576365294024,Low Risk,Medium Value,General engagement
Female,0,Yes,No,19,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,73.2,1441.1,1,19,2,1441.1,2,0.23744082095908964,Medium Risk,Low Value,General engagement
Male,0,No,No,52,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,85.35,4338.6,1,52,3,4338.6,0,0.3150745662505923,Medium Risk,Medium Value,General engagement
Male,0,Yes,Yes,71,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.45,1378.45,0,71,1,1378.45,0,0.07659312109726693,Low Risk,Low Value,General engagement
Female,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.95,45.95,1,1,1,45.95,2,0.21556564302622042,Medium Risk,Low Value,General engagement
Female,1,No,No,52,0,0,DSL,0,1,1,1,1,0,Month-to-month,Yes,Electronic check,50.5,2566.3,0,52,4,2566.3,0,0.20677543770264603,Medium Risk,Medium Value,General engagement
Male,0,Yes,No,6,1,1,No,0,0,0,0,0,0,One year,No,Mailed check,25.1,171.0,0,6,2,171.0,2,0.15618262951003278,Low Risk,Low Value,General engagement
Female,1,Yes,No,26,1,0,DSL,0,0,1,0,0,1,One year,No,Mailed check,60.7,1597.4,0,26,3,1597.4,3,0.2650791817368407,Medium Risk,Low Value,General engagement
Male,1,No,No,48,1,1,Fiber optic,0,1,0,0,1,1,One year,Yes,Electronic check,99.0,4744.35,0,48,5,4744.35,1,0.3852176086773402,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,64,1,1,Fiber optic,1,0,0,1,1,1,One year,Yes,Bank transfer (automatic),104.4,6721.6,0,64,6,6721.6,1,0.41469800312533356,High Risk,High Value,Priority: Give discounts + personal offers
Female,0,No,No,3,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,No,Electronic check,83.75,247.25,1,3,3,247.25,2,0.337737303374603,Medium Risk,Low Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),44.05,44.05,0,1,1,44.05,2,0.2321090009008352,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,72,1,1,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),24.1,1734.65,0,72,2,1734.65,0,0.0568980466752357,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,45.55,45.55,0,1,1,45.55,2,0.21556564302622042,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,51,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,Yes,Electronic check,93.8,4539.35,0,51,5,4539.35,1,0.2213738174148615,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,41,1,0,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),19.7,804.25,0,41,1,804.25,0,0.07588178727856096,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,72,1,0,DSL,1,1,1,0,1,0,Two year,Yes,Credit card (automatic),70.65,5011.15,0,72,5,5011.15,1,0.031228274818789467,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,No,43,1,1,DSL,1,1,0,1,1,1,Two year,No,Credit card (automatic),86.45,3574.5,0,43,7,3574.5,1,0.06397941310151076,Low Risk,Medium Value,General engagement
Male,0,Yes,No,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),114.1,8086.4,0,72,8,8086.4,1,0.13816599467140514,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,Yes,No,47,1,1,Fiber optic,0,0,0,0,1,1,One year,Yes,Credit card (automatic),95.2,4563.0,0,47,4,4563.0,1,0.3618708658668291,Medium Risk,Medium Value,General engagement
Male,0,No,No,72,1,1,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),88.55,6362.35,0,72,8,6362.35,1,0.06157384489630587,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,3,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),20.75,67.1,0,3,1,67.1,2,0.15473335548696485,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,70.05,70.05,1,1,1,70.05,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Male,0,No,No,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,86.0,165.45,1,2,3,165.45,2,0.3087279855837723,Medium Risk,Low Value,General engagement
Male,0,No,No,26,0,0,DSL,1,1,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,0,26,3,1156.55,3,0.19798798609051982,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,29,1,0,DSL,1,0,0,0,0,1,Month-to-month,Yes,Mailed check,60.2,1834.15,0,29,3,1834.15,3,0.18096729868104786,Low Risk,Low Value,General engagement
Female,1,Yes,No,35,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,1,35,6,3653.35,3,0.37593395532425133,Medium Risk,Medium Value,General engagement
Male,0,No,No,27,1,0,DSL,1,1,0,0,0,0,One year,No,Bank transfer (automatic),55.45,1477.65,0,27,3,1477.65,3,0.22541891253729238,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,24,1,0,DSL,1,1,0,1,0,1,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,0,24,5,1706.45,3,0.21405063005119046,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,67,1,0,DSL,1,0,1,1,0,0,Two year,Yes,Bank transfer (automatic),60.4,3953.7,0,67,4,3953.7,1,0.0530984799191297,Low Risk,Medium Value,General engagement
Female,0,No,No,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,72.65,1194.3,1,16,2,1194.3,2,0.3115144060964449,Medium Risk,Low Value,General engagement
Female,0,No,No,23,1,0,DSL,0,1,1,0,0,0,One year,No,Bank transfer (automatic),55.8,1327.85,0,23,3,1327.85,3,0.20378876208596305,Medium Risk,Low Value,General engagement
Male,0,No,No,14,0,0,DSL,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,31.1,419.7,0,14,1,419.7,2,0.178650913732633,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,1,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,21.0,21.0,1,1,1,21.0,2,0.18705284388349064,Low Risk,Low Value,General engagement
Female,1,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.1,45.1,1,1,1,45.1,2,0.24267289800943279,Medium Risk,Low Value,General engagement
Male,1,No,No,4,0,0,DSL,0,1,0,0,1,1,Month-to-month,Yes,Credit card (automatic),50.95,207.35,0,4,3,207.35,2,0.1791420876621725,Low Risk,Low Value,General engagement
Male,0,No,Yes,16,1,1,DSL,1,1,0,0,0,1,Month-to-month,Yes,Electronic check,69.1,1083.7,0,16,5,1083.7,3,0.1402397859311681,Low Risk,Low Value,General engagement
Female,0,Yes,No,46,0,0,DSL,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,43.95,2007.85,0,46,2,2007.85,0,0.22731219463833405,Medium Risk,Medium Value,General engagement
Male,0,No,Yes,68,1,1,DSL,1,1,0,1,1,1,Two year,Yes,Bank transfer (automatic),86.5,5882.75,0,68,7,5882.75,1,0.04767768642324703,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,38,1,1,DSL,1,1,1,1,0,0,Month-to-month,No,Electronic check,69.95,2657.55,0,38,6,2657.55,3,0.18366332095572185,Low Risk,Medium Value,General engagement
Male,1,Yes,No,30,1,0,DSL,0,1,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,1,30,2,1527.5,0,0.1858644348505196,Low Risk,Low Value,General engagement
Female,1,No,No,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,No,Electronic check,78.95,378.4,1,5,2,378.4,2,0.3074247069266453,Medium Risk,Low Value,General engagement
Male,0,No,No,17,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,0,17,4,1612.2,3,0.2944145573135014,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,4,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.9,76.65,0,4,1,76.65,2,0.07659312109726693,Low Risk,Low Value,General engagement
Female,0,No,No,12,1,0,No,0,0,0,0,0,0,One year,No,Electronic check,20.15,260.7,0,12,1,260.7,2,0.21001347005714974,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,72,1,1,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),90.6,6441.85,0,72,8,6441.85,1,0.05228839805758476,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,92.0,266.8,0,3,3,266.8,2,0.31854909278246074,Medium Risk,Low Value,General engagement
Male,0,No,No,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,Yes,Electronic check,94.45,5124.6,1,56,5,5124.6,1,0.35349447368000303,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,41,1,1,No,0,0,0,0,0,0,One year,Yes,Mailed check,24.85,962.25,0,41,2,962.25,0,0.1667194833151412,Low Risk,Low Value,General engagement
Male,0,No,No,40,0,0,DSL,0,1,0,1,0,0,One year,No,Credit card (automatic),36.0,1382.9,0,40,2,1382.9,0,0.24611401445022169,Medium Risk,Low Value,General engagement
Female,0,No,No,7,1,0,DSL,1,1,0,1,1,1,Month-to-month,Yes,Electronic check,78.5,571.05,0,7,6,571.05,3,0.1817941278273104,Low Risk,Low Value,General engagement
Male,0,No,No,69,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.95,1399.35,0,69,1,1399.35,0,0.07329736359686011,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,7,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,20.65,150.0,0,7,1,150.0,2,0.1099816367450572,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,5,0,0,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,30.5,167.2,0,5,1,167.2,2,0.1459747213992135,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,No,Credit card (automatic),106.1,7657.4,0,72,7,7657.4,1,0.11093048327926613,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,Yes,Yes,44,1,0,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),20.5,865.05,0,44,1,865.05,0,0.11871160090262668,Low Risk,Low Value,General engagement
Female,0,No,No,65,1,1,Fiber optic,0,1,1,0,1,0,One year,Yes,Electronic check,95.5,6153.85,0,65,5,6153.85,1,0.36678944829318916,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,3,1,1,DSL,0,0,0,1,1,0,Month-to-month,No,Electronic check,64.6,174.2,0,3,4,174.2,3,0.2107954218299331,Medium Risk,Low Value,General engagement
Male,0,No,No,24,1,0,DSL,0,0,0,1,0,0,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,0,24,2,1269.6,2,0.20126183775112083,Medium Risk,Low Value,General engagement
Female,0,No,No,44,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,1,44,4,3862.55,3,0.2987871749714804,Medium Risk,Medium Value,General engagement
Female,1,Yes,No,72,1,1,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),89.1,6352.4,0,72,8,6352.4,1,0.06384216236185597,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,No,Electronic check,54.95,1348.5,0,24,3,1348.5,3,0.16838795295184383,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,No,Mailed check,50.9,50.9,1,1,2,50.9,2,0.2153185024355299,Medium Risk,Low Value,General engagement
Male,0,Yes,No,22,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,0,22,1,471.55,2,0.13945743048402665,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,70,1,1,DSL,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),85.95,5931.75,0,70,7,5931.75,1,0.06265886004648136,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,Yes,Yes,25,1,1,DSL,0,0,0,0,1,0,Month-to-month,No,Electronic check,60.35,1404.65,0,25,3,1404.65,3,0.18917309433588936,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,37,1,0,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),19.8,726.1,0,37,1,726.1,0,0.07588178727856096,Low Risk,Low Value,General engagement
Female,1,Yes,Yes,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,0,22,3,1961.6,3,0.3240927043257182,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,59,1,1,DSL,0,0,1,1,1,0,Two year,Yes,Bank transfer (automatic),72.1,4194.85,0,59,5,4194.85,1,0.06217176546593477,Low Risk,Medium Value,General engagement
Male,0,Yes,Yes,49,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,99.8,4872.45,1,49,5,4872.45,1,0.2986014082732436,Medium Risk,Medium Value,General engagement
Male,0,Yes,Yes,47,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,1,47,6,5118.95,1,0.3720764846206405,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,Yes,31,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.55,658.95,1,31,1,658.95,2,0.12522422050120177,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,81.05,81.05,0,1,2,81.05,2,0.3191619925902043,Medium Risk,Low Value,General engagement
Male,0,No,No,3,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,20.5,76.95,0,3,1,76.95,2,0.17249506213111906,Low Risk,Low Value,General engagement
Female,0,Yes,No,53,1,1,Fiber optic,0,1,1,1,1,1,One year,Yes,Bank transfer (automatic),111.8,5809.75,0,53,7,5809.75,1,0.4763313360383087,High Risk,High Value,Priority: Give discounts + personal offers
Male,0,No,No,1,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.2,20.2,0,1,1,20.2,2,0.20049318803807473,Medium Risk,Low Value,General engagement
Male,0,No,No,20,1,0,No,0,0,0,0,0,0,One year,Yes,Mailed check,19.7,415.9,0,20,1,415.9,2,0.15749690128140728,Low Risk,Low Value,General engagement
Female,0,No,No,3,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,Yes,Electronic check,79.1,246.5,1,3,3,246.5,2,0.2729200399172945,Medium Risk,Low Value,General engagement
Female,0,No,No,51,1,0,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),19.85,996.95,0,51,1,996.95,0,0.18485226618631945,Low Risk,Low Value,General engagement
Female,0,Yes,No,51,1,0,DSL,1,1,0,1,0,0,One year,Yes,Bank transfer (automatic),60.5,3145.15,0,51,4,3145.15,0,0.24445415330402878,Medium Risk,Medium Value,General engagement
Female,0,Yes,Yes,13,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.55,265.3,0,13,1,265.3,2,0.07659312109726693,Low Risk,Low Value,General engagement
